customer_id,source_customer_id,first_name,last_name,birth_date,gender,email,phone,geography_id,home_agency_id,acquisition_date,acquisition_channel_id,preferred_channel_id,employment_status,household_size,estimated_income_band,digital_profile,consent_email,consent_sms,consent_phone,customer_segment,risk_affinity_score,price_sensitivity_score,service_sensitivity_score,digital_engagement_score,loyalty_score,claim_propensity_score
CUST_00001362,SRC_CUST_00001362,Benjamin,Aubert,1952-01-11,M,benjamin.aubert.1362@example.retainflow,+33676684577,GEO_NAQ_LIMOGES_87000,AGY_011,2023-06-23,CH_MOBILE,CH_CALL_CENTER,EMPLOYED,1,MID,LOW,true,false,false,LOW_ENGAGEMENT,0.8845,0.4356,0.5261,0.5699,0.5076,0.3777
CUST_00001363,SRC_CUST_00001363,André,Fouquet,1983-03-13,M,andré.fouquet.1363@example.retainflow,,GEO_IDF_BOULOGNE_92100,AGY_002,2022-09-02,CH_MOBILE,CH_MOBILE,RETIRED,1,LOWER_MID,HIGH,true,false,true,LOW_ENGAGEMENT,0.2289,0.542,0.2007,0.47,0.8932,0.5717
CUST_00001364,SRC_CUST_00001364,Mathilde,Royer,1975-05-22,F,mathilde.royer.1364@example.retainflow,,GEO_COR_AJACCIO_20000,AGY_022,2021-07-21,CH_BRANCH,CH_EMAIL,UNEMPLOYED,4,MID,MEDIUM,true,false,true,FAMILY_PROTECTOR,0.3629,0.4476,0.5706,0.3393,0.9797,0.7672
CUST_00001365,SRC_CUST_00001365,Rémy,Charles,1979-06-11,M,rémy.charles.1365@example.retainflow,+33797374876,GEO_PDL_NANTES_44000,AGY_016,2021-08-10,CH_WEB,CH_MOBILE,EMPLOYED,2,LOWER_MID,HIGH,true,true,true,PRICE_SENSITIVE,0.6844,0.7571,0.8087,0.5148,0.5035,0.5239
CUST_00001366,SRC_CUST_00001366,Édith,Pinto,1988-04-26,F,édith.pinto.1366@example.retainflow,+33662358614,GEO_ARA_LYON_69003,AGY_004,2023-12-16,CH_WEB,CH_MOBILE,EMPLOYED,3,LOWER_MID,HIGH,false,true,true,PRICE_SENSITIVE,0.6423,0.7962,0.7762,0.4533,0.4466,0.3811
CUST_00001367,SRC_CUST_00001367,Maurice,Payet,1978-02-03,M,maurice.payet.1367@example.retainflow,+33634549799,GEO_PACA_NICE_06000,AGY_007,2022-09-21,CH_BROKER,CH_EMAIL,EMPLOYED,3,UPPER_MID,MEDIUM,false,false,true,FAMILY_PROTECTOR,0.7565,0.3045,0.3175,0.0161,0.7995,0.6655
CUST_00001368,SRC_CUST_00001368,Nath,Laporte,2005-07-26,F,nath.laporte.1368@example.retainflow,+33639524611,GEO_HDF_AMIENS_80000,AGY_013,2020-11-30,CH_MOBILE,CH_MOBILE,SELF_EMPLOYED,3,UPPER_MID,HIGH,true,true,true,LOW_ENGAGEMENT,0.4181,0.3852,0.1946,0.6721,0.3847,0.0892
CUST_00001369,SRC_CUST_00001369,Raymond,Pichon,1993-02-14,M,raymond.pichon.1369@example.retainflow,+33622937417,GEO_HDF_LILLE_59000,AGY_012,2025-12-03,CH_CALL_CENTER,CH_MOBILE,EMPLOYED,4,MID,HIGH,true,true,false,DIGITAL_FIRST,0.5365,0.5516,0.2204,0.9077,0.799,0.4
CUST_00001370,SRC_CUST_00001370,Danielle,Techer,1970-03-05,F,danielle.techer.1370@example.retainflow,+33702986754,GEO_NOR_ROUEN_76000,AGY_019,2024-01-22,CH_CALL_CENTER,CH_CALL_CENTER,RETIRED,4,UPPER_MID,LOW,false,true,false,DIGITAL_FIRST,0.1857,0.2779,0.3641,0.799,0.7801,0.6085
CUST_00001371,SRC_CUST_00001371,Capucine,Morel,1980-10-04,F,capucine.morel.1371@example.retainflow,+33608764713,GEO_PACA_NICE_06000,AGY_007,2022-07-23,CH_BRANCH,CH_MOBILE,EMPLOYED,2,UPPER_MID,HIGH,true,true,true,PRICE_SENSITIVE,0.7532,0.7896,0.0962,0.4995,0.7178,0.1969
CUST_00001372,SRC_CUST_00001372,Alex,Dufour,1983-10-18,F,alex.dufour.1372@example.retainflow,+33751110675,GEO_PACA_NICE_06000,AGY_007,2022-05-04,CH_WEB,CH_EMAIL,EMPLOYED,1,HIGH,MEDIUM,false,false,false,LOW_ENGAGEMENT,0.7774,0.6643,0.6397,0.5689,0.323,0.4542
CUST_00001373,SRC_CUST_00001373,André,Laurent,1983-03-14,M,andré.laurent.1373@example.retainflow,+33781875908,GEO_PACA_MARSEILLE_13008,AGY_006,2021-09-06,CH_BRANCH,CH_EMAIL,EMPLOYED,2,UPPER_MID,MEDIUM,true,false,false,PRICE_SENSITIVE,0.2889,0.7604,0.2116,0.4929,0.1412,0.3938
CUST_00001374,SRC_CUST_00001374,Margaud,Guillou,2000-08-05,F,margaud.guillou.1374@example.retainflow,+33732866211,GEO_BRE_BREST_29200,AGY_015,2023-04-06,CH_BROKER,CH_EMAIL,EMPLOYED,1,UPPER_MID,MEDIUM,true,false,true,DIGITAL_FIRST,0.9383,0.3434,0.2539,0.8874,0.4865,0.6026
CUST_00001375,SRC_CUST_00001375,Émile,Chrétien,1985-11-28,M,émile.chrétien.1375@example.retainflow,+33791338886,GEO_IDF_PARIS_75015,AGY_001,2021-01-12,CH_PARTNER,CH_EMAIL,RETIRED,3,LOWER_MID,MEDIUM,false,false,true,FAMILY_PROTECTOR,0.4401,0.7186,0.1894,0.5825,0.3699,0.0907
CUST_00001376,SRC_CUST_00001376,Manon,Allain,1980-04-21,F,manon.allain.1376@example.retainflow,+33612531412,GEO_ARA_GRENOBLE_38000,AGY_005,2021-11-03,CH_CALL_CENTER,CH_EMAIL,EMPLOYED,2,UPPER_MID,MEDIUM,true,false,true,DIGITAL_FIRST,0.6589,0.5142,0.8256,0.7972,0.5023,0.431
CUST_00001377,SRC_CUST_00001377,Stéphanie,Lebrun,1980-08-20,F,stéphanie.lebrun.1377@example.retainflow,+33640837211,GEO_IDF_PARIS_75015,AGY_001,2024-06-08,CH_BROKER,CH_MOBILE,EMPLOYED,2,MID,HIGH,true,true,true,DIGITAL_FIRST,0.765,0.2632,0.3848,0.7497,0.8733,0.3982
CUST_00001378,SRC_CUST_00001378,Margaux,Dumas,1981-11-17,F,margaux.dumas.1378@example.retainflow,+33630440198,GEO_HDF_AMIENS_80000,AGY_013,2022-12-24,CH_BROKER,CH_EMAIL,RETIRED,4,LOW,MEDIUM,true,true,false,FAMILY_PROTECTOR,0.2992,0.7191,0.3794,0.7113,0.7993,0.3619
CUST_00001379,SRC_CUST_00001379,David,Dijoux,1968-11-10,M,david.dijoux.1379@example.retainflow,+33709961269,GEO_BRE_RENNES_35000,AGY_014,2024-12-02,CH_BRANCH,CH_MOBILE,RETIRED,2,MID,HIGH,true,false,true,LOW_ENGAGEMENT,0.4895,0.0486,0.1558,0.4761,0.4173,0.2546
CUST_00001380,SRC_CUST_00001380,Anaïs,Langlois,1994-11-18,F,anaïs.langlois.1380@example.retainflow,+33611427738,GEO_PACA_NICE_06000,AGY_007,2021-07-08,CH_BROKER,CH_MOBILE,EMPLOYED,2,MID,HIGH,false,false,true,DIGITAL_FIRST,0.7045,0.1352,0.1797,0.8256,0.5202,0.4707
CUST_00001381,SRC_CUST_00001381,Margaud,Philippe,1992-03-06,F,margaud.philippe.1381@example.retainflow,+33658582923,GEO_IDF_SAINT_DENIS_93200,AGY_003,2023-11-20,CH_MOBILE,CH_MOBILE,EMPLOYED,3,MID,HIGH,false,true,true,DIGITAL_FIRST,0.1419,0.3896,0.1489,0.9269,0.1087,0.5456
CUST_00001382,SRC_CUST_00001382,André,Imbert,1959-04-01,M,andré.imbert.1382@example.retainflow,,GEO_IDF_PARIS_75015,AGY_001,2022-07-21,CH_WEB,CH_MOBILE,RETIRED,2,LOW,HIGH,true,true,false,PRICE_SENSITIVE,0.21,0.8674,0.7836,0.335,0.3593,0.3842
CUST_00001383,SRC_CUST_00001383,Yves,Turpin,1946-08-15,M,yves.turpin.1383@example.retainflow,+33781250152,GEO_OCC_MONTPELLIER_34000,AGY_009,2021-08-28,CH_WEB,CH_EMAIL,EMPLOYED,1,UPPER_MID,MEDIUM,true,false,true,DIGITAL_FIRST,0.2874,0.4032,0.7576,0.8465,0.7191,0.0833
CUST_00001384,SRC_CUST_00001384,Laurent,Traore,1991-01-27,M,laurent.traore.1384@example.retainflow,+33661985564,GEO_BRE_RENNES_35000,AGY_014,2025-10-19,CH_BRANCH,CH_EMAIL,STUDENT,1,LOW,MEDIUM,false,false,false,LOW_ENGAGEMENT,0.3492,0.7164,0.133,0.2275,0.5927,0.1417
CUST_00001385,SRC_CUST_00001385,Margot,Lecomte,1985-10-20,F,margot.lecomte.1385@example.retainflow,+33629058101,GEO_CVL_TOURS_37000,AGY_020,2022-12-22,CH_WEB,CH_EMAIL,SELF_EMPLOYED,2,LOW,MEDIUM,false,true,false,LOW_ENGAGEMENT,0.3024,0.619,0.4337,0.6136,0.6552,0.603
CUST_00001386,SRC_CUST_00001386,Nath,Delannoy,1992-04-13,F,nath.delannoy.1386@example.retainflow,,GEO_COR_AJACCIO_20000,AGY_022,2025-10-30,CH_BROKER,CH_EMAIL,STUDENT,3,LOW,MEDIUM,true,false,true,PRICE_SENSITIVE,0.3776,0.7725,0.3465,0.5755,0.5259,0.5548
CUST_00001387,SRC_CUST_00001387,Catherine,Leroy,1981-03-12,F,catherine.leroy.1387@example.retainflow,+33766368939,GEO_PDL_NANTES_44000,AGY_016,2024-10-14,CH_PARTNER,CH_EMAIL,EMPLOYED,1,MID,MEDIUM,true,true,true,DIGITAL_FIRST,0.294,0.4604,0.6834,0.7675,0.4764,0.2615
CUST_00001388,SRC_CUST_00001388,Pierre,Gonzalez,1971-01-02,M,pierre.gonzalez.1388@example.retainflow,+33681241009,GEO_OCC_MONTPELLIER_34000,AGY_009,2024-09-04,CH_CALL_CENTER,CH_MOBILE,EMPLOYED,2,MID,HIGH,true,true,true,LOW_ENGAGEMENT,0.3991,0.5744,0.1224,0.2753,0.5434,0.2783
CUST_00001389,SRC_CUST_00001389,Suzanne,Clerc,1966-03-03,F,suzanne.clerc.1389@example.retainflow,+33788103855,GEO_HDF_LILLE_59000,AGY_012,2024-02-24,CH_BROKER,CH_EMAIL,RETIRED,3,UPPER_MID,MEDIUM,true,false,true,HIGH_VALUE,0.3505,0.3939,0.28,0.3773,0.6286,0.3638
CUST_00001390,SRC_CUST_00001390,Patrick,Guérin,1991-12-02,M,patrick.guérin.1390@example.retainflow,,GEO_NAQ_LIMOGES_87000,AGY_011,2023-05-18,CH_WEB,CH_EMAIL,SELF_EMPLOYED,2,LOWER_MID,MEDIUM,false,true,true,LOW_ENGAGEMENT,0.2706,0.6576,0.7042,0.5145,0.663,0.2965
CUST_00001391,SRC_CUST_00001391,Margaux,Blanchard,1974-03-07,F,margaux.blanchard.1391@example.retainflow,+33772523528,GEO_IDF_PARIS_75015,AGY_001,2021-03-21,CH_BROKER,CH_MOBILE,RETIRED,4,MID,HIGH,true,true,true,DIGITAL_FIRST,0.6666,0.1865,0.1031,0.9745,0.9647,0.444
CUST_00001392,SRC_CUST_00001392,Jean,Hoareau,1982-10-26,M,jean.hoareau.1392@example.retainflow,,GEO_HDF_LILLE_59000,AGY_012,2024-07-16,CH_WEB,CH_EMAIL,RETIRED,1,MID,MEDIUM,true,false,true,LOW_ENGAGEMENT,0.7247,0.4679,0.6024,0.2738,0.4619,0.6454
CUST_00001393,SRC_CUST_00001393,Laurent,Pereira,1990-10-24,M,laurent.pereira.1393@example.retainflow,+33732244121,GEO_OCC_MONTPELLIER_34000,AGY_009,2021-09-05,CH_BROKER,CH_EMAIL,EMPLOYED,3,MID,MEDIUM,false,false,true,FAMILY_PROTECTOR,0.5661,0.2925,0.5362,0.5423,0.7389,0.2725
CUST_00001394,SRC_CUST_00001394,Thibaut,Gosselin,1976-05-06,M,thibaut.gosselin.1394@example.retainflow,,GEO_PDL_NANTES_44000,AGY_016,2022-05-26,CH_WEB,CH_EMAIL,UNEMPLOYED,2,MID,MEDIUM,true,false,true,LOW_ENGAGEMENT,0.2438,0.2406,0.3415,0.2965,0.6745,0.5079
CUST_00001395,SRC_CUST_00001395,Marthe,Rousset,1980-10-02,F,marthe.rousset.1395@example.retainflow,+33669925613,GEO_BRE_RENNES_35000,AGY_014,2023-03-03,CH_WEB,CH_MOBILE,RETIRED,3,LOW,HIGH,true,false,true,DIGITAL_FIRST,0.5464,0.2681,0.3326,0.8814,0.4411,0.4188
CUST_00001396,SRC_CUST_00001396,Roger,Morin,1959-12-01,M,roger.morin.1396@example.retainflow,+33682005728,GEO_HDF_AMIENS_80000,AGY_013,2024-06-23,CH_MOBILE,CH_EMAIL,EMPLOYED,1,UPPER_MID,MEDIUM,true,true,true,HIGH_VALUE,0.7149,0.4028,0.3916,0.6819,0.5698,0.1963
CUST_00001397,SRC_CUST_00001397,Anastasie,Gaillard,1980-01-21,F,anastasie.gaillard.1397@example.retainflow,+33637042944,GEO_BRE_RENNES_35000,AGY_014,2024-02-23,CH_BRANCH,CH_EMAIL,UNEMPLOYED,1,HIGH,MEDIUM,true,true,false,LOW_ENGAGEMENT,0.3683,0.5143,0.4822,0.6137,0.3147,0.3689
CUST_00001398,SRC_CUST_00001398,Raymond,Aubry,1989-05-09,M,raymond.aubry.1398@example.retainflow,+33727307574,GEO_IDF_SAINT_DENIS_93200,AGY_003,2021-02-02,CH_WEB,CH_MOBILE,EMPLOYED,2,UPPER_MID,HIGH,true,false,true,PRICE_SENSITIVE,0.6722,0.7336,0.6429,0.6194,0.3795,0.5945
CUST_00001399,SRC_CUST_00001399,Alex,Diaz,1977-01-27,F,alex.diaz.1399@example.retainflow,+33764661359,GEO_PACA_MARSEILLE_13008,AGY_006,2025-11-02,CH_CALL_CENTER,CH_MOBILE,EMPLOYED,2,UPPER_MID,HIGH,true,true,true,HIGH_VALUE,0.807,0.2933,0.5594,0.6045,0.7525,0.8496
CUST_00001400,SRC_CUST_00001400,Édith,Lebon,1976-06-27,F,édith.lebon.1400@example.retainflow,+33798498140,GEO_PDL_NANTES_44000,AGY_016,2021-09-25,CH_BRANCH,CH_MOBILE,SELF_EMPLOYED,1,UPPER_MID,HIGH,true,true,false,HIGH_VALUE,0.8722,0.1654,0.2212,0.5504,0.5509,0.7924
CUST_00001401,SRC_CUST_00001401,Marc,Baron,1993-02-14,M,marc.baron.1401@example.retainflow,+33759825659,GEO_IDF_BOULOGNE_92100,AGY_002,2024-08-28,CH_WEB,CH_EMAIL,RETIRED,3,MID,MEDIUM,true,false,true,FAMILY_PROTECTOR,0.6786,0.2543,0.6099,0.1379,0.6365,0.363
CUST_00001402,SRC_CUST_00001402,Colette,Menard,1982-09-26,F,colette.menard.1402@example.retainflow,+33787688051,GEO_PDL_NANTES_44000,AGY_016,2021-02-22,CH_MOBILE,CH_MOBILE,EMPLOYED,1,LOW,HIGH,true,false,true,LOW_ENGAGEMENT,0.0395,0.4065,0.0748,0.5969,0.2959,0.1672
CUST_00001403,SRC_CUST_00001403,Franck,Jacquot,1974-10-22,M,franck.jacquot.1403@example.retainflow,+33602060689,GEO_NOR_ROUEN_76000,AGY_019,2020-09-07,CH_BRANCH,CH_BRANCH,EMPLOYED,4,LOWER_MID,LOW,false,false,true,FAMILY_PROTECTOR,0.5154,0.3061,0.8423,0.5556,0.3909,0.5149
CUST_00001404,SRC_CUST_00001404,Marcelle,Roger,1978-10-21,F,marcelle.roger.1404@example.retainflow,+33662399384,GEO_GE_STRASBOURG_67000,AGY_017,2025-01-09,CH_MOBILE,CH_EMAIL,SELF_EMPLOYED,2,LOW,MEDIUM,true,true,true,LOW_ENGAGEMENT,0.1324,0.4354,0.2219,0.7028,0.1809,0.0911
CUST_00001405,SRC_CUST_00001405,Adrien,Cohen,1997-03-04,M,adrien.cohen.1405@example.retainflow,+33755762858,GEO_PACA_NICE_06000,AGY_007,2020-04-15,CH_WEB,CH_EMAIL,RETIRED,5,LOWER_MID,MEDIUM,false,false,true,PRICE_SENSITIVE,0.3912,0.8251,0.2004,0.3634,0.4899,0.273
CUST_00001406,SRC_CUST_00001406,Alexandria,Legrand,1975-04-04,F,alexandria.legrand.1406@example.retainflow,+33766198595,GEO_ARA_LYON_69003,AGY_004,2021-01-18,CH_WEB,CH_EMAIL,EMPLOYED,3,LOW,MEDIUM,true,false,true,FAMILY_PROTECTOR,0.4533,0.6992,0.6495,0.3485,0.5246,0.2975
CUST_00001407,SRC_CUST_00001407,Manon,Valette,1988-07-26,F,manon.valette.1407@example.retainflow,+33672347470,GEO_IDF_SAINT_DENIS_93200,AGY_003,2024-02-23,CH_CALL_CENTER,CH_MOBILE,EMPLOYED,3,MID,HIGH,true,false,false,FAMILY_PROTECTOR,0.9493,0.6501,0.3435,0.4687,0.7911,0.5234
CUST_00001408,SRC_CUST_00001408,Thierry,Imbert,1992-09-19,M,thierry.imbert.1408@example.retainflow,+33681770843,GEO_HDF_LILLE_59000,AGY_012,2020-06-20,CH_PARTNER,CH_EMAIL,STUDENT,2,LOW,MEDIUM,false,false,true,LOW_ENGAGEMENT,0.4944,0.4788,0.5558,0.4304,0.7129,0.149
CUST_00001409,SRC_CUST_00001409,Anouk,Boutin,1980-06-26,F,anouk.boutin.1409@example.retainflow,+33748946112,GEO_PDL_NANTES_44000,AGY_016,2024-08-11,CH_CALL_CENTER,CH_EMAIL,EMPLOYED,4,UPPER_MID,MEDIUM,false,true,false,FAMILY_PROTECTOR,0.836,0.424,0.8561,0.6099,0.8627,0.5408
CUST_00001410,SRC_CUST_00001410,Gilles,Grondin,1978-01-15,M,gilles.grondin.1410@example.retainflow,+33763936998,GEO_NOR_ROUEN_76000,AGY_019,2020-12-01,CH_WEB,CH_EMAIL,EMPLOYED,4,UPPER_MID,MEDIUM,true,false,true,FAMILY_PROTECTOR,0.9249,0.3826,0.6494,0.4567,0.3914,0.4338
CUST_00001411,SRC_CUST_00001411,Arthur,Blanc,1987-10-22,M,arthur.blanc.1411@example.retainflow,+33729091460,GEO_PACA_MARSEILLE_13008,AGY_006,2020-08-05,CH_CALL_CENTER,CH_MOBILE,EMPLOYED,3,LOW,HIGH,true,false,true,DIGITAL_FIRST,0.7051,0.3821,0.136,0.9431,0.6392,0.5021
CUST_00001412,SRC_CUST_00001412,Astrid,Lemaire,1973-08-27,F,astrid.lemaire.1412@example.retainflow,+33610510280,GEO_HDF_AMIENS_80000,AGY_013,2021-06-30,CH_BROKER,CH_BROKER,EMPLOYED,4,LOWER_MID,LOW,true,true,true,FAMILY_PROTECTOR,0.1609,0.3734,0.4469,0.2999,0.7068,0.3086
CUST_00001413,SRC_CUST_00001413,Colette,Blin,1993-01-18,F,colette.blin.1413@example.retainflow,+33741158308,GEO_GE_REIMS_51100,AGY_018,2025-11-25,CH_CALL_CENTER,CH_EMAIL,EMPLOYED,2,LOW,MEDIUM,true,false,true,LOW_ENGAGEMENT,0.5602,0.4325,0.4768,0.5643,0.5803,0.2542
CUST_00001414,SRC_CUST_00001414,Paul,Hoareau,1980-04-23,M,paul.hoareau.1414@example.retainflow,+33633713576,GEO_NOR_ROUEN_76000,AGY_019,2021-06-14,CH_WEB,CH_MOBILE,EMPLOYED,3,UPPER_MID,HIGH,true,true,true,DIGITAL_FIRST,0.6188,0.2473,0.3064,0.8893,0.9574,0.6609
CUST_00001415,SRC_CUST_00001415,Thibaut,Blot,1987-02-02,M,thibaut.blot.1415@example.retainflow,+33722338981,GEO_NAQ_LIMOGES_87000,AGY_011,2021-04-12,CH_MOBILE,CH_EMAIL,UNEMPLOYED,1,HIGH,MEDIUM,false,false,false,LOW_ENGAGEMENT,0.2268,0.5269,0.8841,0.7021,0.3717,0.2083
CUST_00001416,SRC_CUST_00001416,Éric,Vallet,2008-01-24,M,éric.vallet.1416@example.retainflow,+33777967580,GEO_NAQ_BORDEAUX_33000,AGY_010,2025-09-15,CH_CALL_CENTER,CH_MOBILE,SELF_EMPLOYED,4,LOW,HIGH,true,true,false,DIGITAL_FIRST,0.3727,0.3441,0.3809,1.0,0.2953,0.7045
CUST_00001417,SRC_CUST_00001417,Daniel,Neveu,1975-04-26,M,daniel.neveu.1417@example.retainflow,+33783814936,GEO_HDF_AMIENS_80000,AGY_013,2021-11-23,CH_WEB,CH_MOBILE,RETIRED,3,MID,HIGH,true,true,true,PRICE_SENSITIVE,0.2412,0.8028,0.2941,0.664,0.7114,0.2725
CUST_00001418,SRC_CUST_00001418,Roger,Bonneau,1984-03-16,M,roger.bonneau.1418@example.retainflow,+33774869664,GEO_GE_STRASBOURG_67000,AGY_017,2020-12-23,CH_MOBILE,CH_EMAIL,EMPLOYED,1,LOWER_MID,MEDIUM,true,false,true,LOW_ENGAGEMENT,0.2942,0.6182,0.5653,0.3918,0.7923,0.5231
CUST_00001419,SRC_CUST_00001419,Jules,Lévêque,1990-12-27,M,jules.lévêque.1419@example.retainflow,+33702153587,GEO_IDF_SAINT_DENIS_93200,AGY_003,2020-09-19,CH_WEB,CH_EMAIL,EMPLOYED,5,LOWER_MID,MEDIUM,true,false,true,DIGITAL_FIRST,0.1471,0.4365,0.3099,0.7611,0.5245,0.5299
CUST_00001420,SRC_CUST_00001420,Margot,Barbe,2007-07-16,F,margot.barbe.1420@example.retainflow,+33712313866,GEO_BRE_BREST_29200,AGY_015,2021-01-08,CH_CALL_CENTER,CH_EMAIL,RETIRED,1,MID,MEDIUM,true,false,true,DIGITAL_FIRST,0.5656,0.4796,0.2694,0.8069,0.5595,0.8721
CUST_00001421,SRC_CUST_00001421,Gérard,Tanguy,1952-12-21,M,gérard.tanguy.1421@example.retainflow,,GEO_IDF_SAINT_DENIS_93200,AGY_003,2023-05-29,CH_CALL_CENTER,CH_EMAIL,STUDENT,3,MID,MEDIUM,true,true,true,LOW_ENGAGEMENT,0.297,0.409,0.6251,0.7189,0.593,0.5347
CUST_00001422,SRC_CUST_00001422,Matthieu,Coulon,1987-02-18,M,matthieu.coulon.1422@example.retainflow,+33736920572,GEO_NAQ_LIMOGES_87000,AGY_011,2021-08-18,CH_BROKER,CH_EMAIL,SELF_EMPLOYED,3,LOW,MEDIUM,false,true,false,FAMILY_PROTECTOR,0.189,0.5731,0.3676,0.4034,0.801,0.7153
CUST_00001423,SRC_CUST_00001423,Éléonore,Denis,1972-06-23,F,éléonore.denis.1423@example.retainflow,+33747333318,GEO_IDF_BOULOGNE_92100,AGY_002,2022-05-19,CH_WEB,CH_MOBILE,RETIRED,1,LOWER_MID,HIGH,true,false,false,DIGITAL_FIRST,0.5688,0.531,0.7793,0.9925,0.3487,0.2559
CUST_00001424,SRC_CUST_00001424,Thierry,Marchal,1971-05-15,M,thierry.marchal.1424@example.retainflow,+33752126944,GEO_BFC_DIJON_21000,AGY_021,2020-05-10,CH_PARTNER,CH_EMAIL,EMPLOYED,1,LOW,MEDIUM,false,false,false,PRICE_SENSITIVE,0.6684,0.8081,0.436,0.9046,0.7074,0.0556
CUST_00001425,SRC_CUST_00001425,Clémence,Couturier,1986-05-18,F,clémence.couturier.1425@example.retainflow,+33634761951,GEO_CVL_TOURS_37000,AGY_020,2024-02-02,CH_BRANCH,CH_EMAIL,EMPLOYED,1,LOWER_MID,MEDIUM,false,true,true,PRICE_SENSITIVE,0.5439,0.8436,0.2068,0.5759,0.5292,0.4863
CUST_00001426,SRC_CUST_00001426,Honoré,Jean,1979-02-18,M,honoré.jean.1426@example.retainflow,+33658832075,GEO_ARA_LYON_69003,AGY_004,2021-05-15,CH_WEB,CH_EMAIL,EMPLOYED,5,MID,MEDIUM,true,true,false,DIGITAL_FIRST,0.4687,0.668,0.6197,0.7636,0.3294,0.517
CUST_00001427,SRC_CUST_00001427,Victoire,Morin,1990-06-20,F,victoire.morin.1427@example.retainflow,+33693950302,GEO_COR_AJACCIO_20000,AGY_022,2024-01-30,CH_BRANCH,CH_EMAIL,UNEMPLOYED,1,HIGH,MEDIUM,true,true,true,HIGH_VALUE,0.5756,0.3685,0.691,0.328,0.6212,0.5962
CUST_00001428,SRC_CUST_00001428,Danielle,Martins,1964-12-16,F,danielle.martins.1428@example.retainflow,+33725612704,GEO_IDF_PARIS_75015,AGY_001,2021-07-29,CH_BROKER,CH_MOBILE,EMPLOYED,2,MID,HIGH,true,true,true,PRICE_SENSITIVE,0.5507,0.7278,0.3495,0.5737,0.9189,0.0592
CUST_00001429,SRC_CUST_00001429,Dominique,Blanchard,1968-08-06,F,dominique.blanchard.1429@example.retainflow,+33623816166,GEO_NAQ_BORDEAUX_33000,AGY_010,2022-07-23,CH_MOBILE,CH_EMAIL,SELF_EMPLOYED,1,HIGH,MEDIUM,false,false,true,PRICE_SENSITIVE,0.5523,0.7318,0.2407,0.1472,0.9777,0.9003
CUST_00001430,SRC_CUST_00001430,Honoré,Chauvin,1966-04-24,M,honoré.chauvin.1430@example.retainflow,+33700777863,GEO_GE_STRASBOURG_67000,AGY_017,2020-10-30,CH_BROKER,CH_MOBILE,RETIRED,4,MID,HIGH,true,true,false,DIGITAL_FIRST,0.2862,0.4908,0.2952,0.9123,0.8418,0.0455
CUST_00001431,SRC_CUST_00001431,Marcelle,Vaillant,1960-06-16,F,marcelle.vaillant.1431@example.retainflow,+33706014974,GEO_BRE_RENNES_35000,AGY_014,2021-07-23,CH_BROKER,CH_EMAIL,UNEMPLOYED,1,MID,MEDIUM,true,true,false,LOW_ENGAGEMENT,0.3772,0.0542,0.6632,0.4345,0.3997,0.4495
CUST_00001432,SRC_CUST_00001432,Arnaude,Descamps,1985-05-17,F,arnaude.descamps.1432@example.retainflow,+33613039627,GEO_HDF_AMIENS_80000,AGY_013,2021-10-28,CH_PARTNER,CH_MOBILE,EMPLOYED,2,MID,HIGH,false,false,true,DIGITAL_FIRST,0.8781,0.5327,0.8558,0.7822,0.1752,0.2089
CUST_00001433,SRC_CUST_00001433,Thibault,Lombard,1998-10-19,M,thibault.lombard.1433@example.retainflow,,GEO_IDF_SAINT_DENIS_93200,AGY_003,2024-12-18,CH_WEB,CH_EMAIL,SELF_EMPLOYED,1,LOWER_MID,MEDIUM,true,true,true,DIGITAL_FIRST,0.5211,0.6193,0.8081,0.9387,0.7842,0.2098
CUST_00001434,SRC_CUST_00001434,Élisabeth,Peltier,2002-10-11,F,élisabeth.peltier.1434@example.retainflow,+33677531570,GEO_NAQ_BORDEAUX_33000,AGY_010,2025-03-24,CH_BRANCH,CH_EMAIL,EMPLOYED,1,MID,MEDIUM,true,false,true,LOW_ENGAGEMENT,0.9233,0.2691,0.7401,0.385,0.4756,0.2986
CUST_00001435,SRC_CUST_00001435,Nathalie,Pascal,1954-03-27,F,nathalie.pascal.1435@example.retainflow,+33625634485,GEO_ARA_LYON_69003,AGY_004,2021-01-11,CH_CALL_CENTER,CH_CALL_CENTER,EMPLOYED,2,MID,LOW,true,true,true,LOW_ENGAGEMENT,0.5722,0.4956,0.8584,0.402,0.5203,0.2401
CUST_00001436,SRC_CUST_00001436,Émile,Legros,1984-08-26,M,émile.legros.1436@example.retainflow,+33648581188,GEO_HDF_AMIENS_80000,AGY_013,2022-07-27,CH_BRANCH,CH_EMAIL,UNEMPLOYED,2,LOWER_MID,MEDIUM,true,false,false,PRICE_SENSITIVE,0.2485,0.8784,0.6657,0.273,0.2443,0.3309
CUST_00001437,SRC_CUST_00001437,Franck,Fournier,1967-12-10,M,franck.fournier.1437@example.retainflow,+33650250665,GEO_GE_STRASBOURG_67000,AGY_017,2025-07-23,CH_WEB,CH_MOBILE,EMPLOYED,3,MID,HIGH,false,false,true,LOW_ENGAGEMENT,0.1375,0.5288,0.7001,0.5315,0.995,0.3548
